Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members
5029184,0,0,1,1,108000,2,2,2,3,-15973,-4603,1,0,0,0,3,3
5069051,1,1,0,0,225000,1,2,2,3,-17762,-2484,1,0,0,0,3,2
5046379,0,0,0,0,180000,2,3,2,3,-19558,-1904,1,0,0,0,3,2
5118477,0,0,1,0,180000,2,2,2,3,-17386,-888,1,0,0,0,3,2
5106118,0,1,1,1,135000,2,4,2,3,-13467,-393,1,0,0,0,1,3
5024148,0,1,0,0,180000,2,4,2,-1,-11380,-1007,1,1,1,0,5,2
5112966,0,0,0,0,112500,2,2,2,3,-18805,-10688,1,0,1,0,,2
5089240,0,0,0,0,270000,3,2,1,3,-19363,-12332,1,0,1,1,14,1
5067262,0,1,1,0,270000,2,2,2,3,-19982,-1724,1,0,1,0,,2
5045255,0,0,1,1,270000,2,2,2,3,-20854,-3689,1,0,0,0,1,3
5044478,0,0,0,0,135000,2,2,2,3,,-2228,1,0,0,0,,2
5136020,1,1,0,1,351000,1,2,2,3,-16143,-8479,1,0,0,0,15,3
5033418,1,1,0,0,202500,1,2,2,3,-10756,-2180,1,0,1,0,7,2
5021737,0,0,1,0,189000,0,2,2,3,-20858,365243,1,0,0,0,,1
5023231,1,1,1,0,270000,2,2,1,3,-17376,-1362,1,0,0,0,3,1
5029225,0,1,1,0,144000,0,2,2,3,-21406,365243,1,0,1,0,,2
5028909,0,0,0,0,67500,2,2,2,3,-9963,-1876,1,0,0,0,4,2
5090793,0,0,1,0,247500,2,4,2,3,-14020,-3503,1,0,1,0,1,2
5126517,1,1,0,0,157500,2,4,2,3,-20516,-2265,1,0,1,0,3,2
5146114,0,0,1,0,157500,3,4,1,3,-20763,-11389,1,0,1,0,,1
5146034,1,0,1,0,157500,2,2,0,3,-17111,-4146,1,0,0,0,2,1
5142972,1,0,0,1,180000,2,2,0,3,-10656,-926,1,1,1,0,3,3
5028569,0,1,1,0,315000,1,2,2,3,-15653,-5500,1,0,0,1,1,2
5114032,0,0,0,0,99000,2,4,2,3,-14661,-5521,1,0,0,0,,2
5085826,0,0,0,0,351000,1,4,2,3,-21574,-1081,1,0,1,0,,2
5053089,0,0,0,0,175500,2,2,0,3,-18643,-658,1,0,0,0,6,1
5117753,1,1,0,0,306000,2,2,2,3,-16011,-1649,1,0,0,0,7,2
5126826,0,0,0,1,157500,2,2,2,-1,-11680,-3695,1,0,0,0,4,3
5018505,0,0,0,0,58500,0,2,2,3,-20970,365243,1,0,0,0,,2
5067893,1,1,1,0,292500,2,2,2,2,-17011,-901,1,0,0,0,,2
5048305,0,0,0,0,,2,4,1,3,-21887,-1526,1,0,0,0,1,1
5135531,1,1,1,0,225000,2,2,1,3,-13867,-1751,1,0,0,0,9,1
5067019,0,1,1,1,247500,2,2,2,3,-17152,-1253,1,0,0,1,3,3
5115671,1,1,1,1,189000,2,4,2,3,-13317,-3663,1,0,0,0,6,3
5136985,1,1,0,0,247500,2,2,0,3,-12340,-3334,1,1,0,0,7,1
5126687,0,0,1,0,90000,2,2,2,3,-19899,-3149,1,1,0,0,,2
5058509,0,0,1,0,148500,0,2,2,3,-22774,365243,1,0,0,0,,2
5045513,1,1,0,1,180000,2,2,2,3,-11498,-4491,1,0,0,0,,3
5021730,0,1,1,1,180000,1,2,2,3,-16971,-1375,1,0,0,1,8,3
5048542,0,0,1,0,121900.5,0,2,2,3,-15946,365243,1,0,0,0,,2
5096342,0,0,0,0,112500,2,2,2,1,-11688,-1162,1,1,0,0,3,2
5021293,0,1,1,1,180000,1,4,2,3,-11901,-183,1,0,0,1,1,3
5143079,0,1,0,0,225000,1,2,2,3,-13926,-500,1,0,0,0,4,2
5116478,1,1,1,2,450000,1,2,2,3,-13383,-489,1,0,1,0,9,4
5062294,0,1,1,0,225000,2,4,2,3,-17795,-2450,1,0,0,1,7,2
5091222,0,0,1,3,135000,2,2,2,3,-14838,-1539,1,0,0,0,3,5
5089887,0,0,1,0,157500,2,4,2,3,-10662,-1556,1,0,0,0,4,2
5090790,0,1,1,0,238500,2,4,2,3,-15203,-7095,1,0,0,0,14,2
5146429,1,1,0,0,261000,1,3,2,-1,-8897,-674,1,0,0,0,4,2
5069292,0,1,1,1,180000,1,2,2,3,-15461,-2605,1,1,1,0,7,3
5054407,1,0,0,0,225000,1,4,2,-1,-13021,-5082,1,1,0,0,7,2
5028616,1,0,1,1,135000,2,4,2,3,-9403,-1999,1,1,1,0,6,3
5036319,0,0,1,0,112500,1,2,0,3,-17993,-555,1,0,0,0,13,1
5116606,1,1,1,0,180000,2,3,2,3,-17115,-4599,1,0,1,0,3,2
5089218,0,1,0,1,171000,2,2,2,3,-14017,-6488,1,1,1,0,14,3
5068648,1,0,1,0,135000,2,2,0,-1,-11344,-1054,1,0,0,0,9,1
5143560,1,0,0,2,202500,2,2,2,-1,-10954,-745,1,0,0,0,9,4
5024925,0,0,0,0,33750,0,4,2,3,-19054,365243,1,0,0,0,,2
5029082,0,0,1,0,135000,0,2,2,3,-22017,365243,1,0,1,0,,1
5116633,0,0,1,0,135000,0,4,0,3,-22501,365243,1,0,0,0,,1
5126518,1,1,0,0,157500,2,4,2,3,-20516,-2265,1,0,1,0,3,2
5104945,0,0,1,3,67500,1,2,2,3,-16694,-412,1,1,1,0,4,5
5116991,1,1,1,0,135000,2,2,2,3,-14495,-3505,1,0,1,0,3,2
5096340,0,1,0,0,153000,0,2,2,3,-23679,365243,1,0,1,0,,1
5024670,0,0,1,1,180000,2,4,1,3,-15113,-1585,1,0,0,0,16,2
5062095,1,1,0,0,180000,2,2,0,3,-10171,-1812,1,1,1,0,6,1
5079057,1,1,0,0,121500,2,2,2,3,-14869,-6904,1,0,1,0,3,2
5041881,1,0,0,0,112500,2,2,2,2,-14778,-2530,1,0,0,0,,2
5053117,1,1,0,1,270000,1,2,2,3,-13534,-1420,1,0,0,0,,3
5115921,1,1,1,0,360000,1,2,2,3,-15344,-314,1,0,0,0,9,2
5150221,1,1,1,0,116100,2,2,2,3,-10136,-2441,1,0,0,0,3,2
5026166,1,1,1,0,225000,0,4,2,3,-24166,365243,1,0,0,0,,2
5100171,1,1,1,0,450000,0,4,2,3,-17296,365243,1,0,0,0,,2
5126294,1,0,0,0,225000,2,2,2,3,-21149,-11884,1,1,0,0,3,2
5149980,0,0,1,1,405000,3,4,2,3,-12732,-4520,1,0,0,0,1,3
5089580,0,1,0,0,112500,3,2,2,3,-11664,-460,1,1,1,0,1,2
5041320,0,0,0,0,157500,2,4,0,2,-18973,-3289,1,0,0,0,3,1
5105499,0,0,1,0,202500,2,4,2,3,-10669,-1495,1,0,0,0,,2
5095514,1,1,1,0,297000,2,2,2,3,-20509,-1161,1,0,1,0,,2
5089275,0,1,0,0,315000,2,4,2,3,-13592,-3504,1,0,1,1,5,2
5069066,1,0,1,0,202500,2,2,0,3,-9743,-3093,1,0,0,0,3,1
5125542,1,0,0,0,180000,2,4,2,-1,-13484,-2417,1,1,1,0,6,2
5095033,1,1,1,0,202500,1,4,2,3,-15406,-1463,1,0,0,0,9,2
5142163,1,0,1,1,360000,2,2,2,3,-11524,-2554,1,0,0,0,4,3
5029529,1,1,1,0,112500,0,1,2,3,-21719,365243,1,0,1,0,,2
5090493,0,0,0,0,121500,0,2,2,3,-21310,365243,1,0,0,0,,2
5105291,0,0,0,0,112500,2,2,2,-1,-10240,-818,1,1,1,0,1,1
5116005,1,1,1,1,900000,1,4,2,3,-16923,-2537,1,0,0,0,6,3
5115679,1,0,1,0,112500,0,2,2,3,-22442,365243,1,0,1,0,,2
5061500,0,0,1,1,135000,2,3,2,3,-15948,-9359,1,0,0,0,,3
5045380,1,1,1,0,261000,2,3,2,3,-15936,-1508,1,0,1,0,7,2
5041355,1,1,1,0,121500,0,4,2,3,-24261,365243,1,0,1,0,,2
5113057,0,1,0,0,202500,1,3,1,3,-14096,-1344,1,0,1,1,5,1
5148981,0,1,1,0,94500,2,2,2,3,-18095,-10364,1,0,0,0,6,2
5010238,1,1,1,0,225000,2,2,2,3,-16507,-4331,1,0,0,0,9,2
5024604,0,0,1,0,630000,0,2,0,3,-21982,365243,1,0,1,0,,1
5090705,0,0,0,0,202500,0,4,0,3,-23290,365243,1,0,0,0,,1
5050724,0,1,0,0,360000,2,4,2,3,-12845,-2296,1,1,1,0,5,2
5142781,1,1,0,2,157500,2,2,1,-1,-13979,-1626,1,0,0,0,3,3
5114643,0,1,0,0,247500,2,2,1,3,-13546,-2142,1,0,0,0,3,1
5087536,1,0,1,0,81000,1,4,0,3,-9874,-1928,1,0,1,0,3,1
5053744,0,0,1,0,360000,3,4,2,3,-16182,-3163,1,0,1,0,7,2
5117698,1,1,0,0,315000,2,4,2,3,-20319,-3961,1,1,0,0,,2
5118560,0,0,1,0,126000,2,2,0,3,-16849,-2896,1,0,1,0,2,1
5054496,0,1,1,0,225000,1,4,1,3,-12102,-1185,1,0,0,0,12,1
5033895,0,0,0,2,135000,2,2,2,-1,-11296,-1670,1,0,0,0,1,4
5033659,1,0,1,0,225000,1,2,2,3,-19103,-3670,1,0,0,0,3,2
5062205,0,0,1,0,112500,1,4,2,3,-17472,-1202,1,1,1,0,,2
5056237,0,0,1,0,40500,2,2,2,3,-12729,-4936,1,1,0,0,8,2
5061773,0,0,1,0,157500,0,2,1,3,-21049,365243,1,0,0,0,,1
5135863,0,0,1,2,67500,2,2,2,3,-12226,-596,1,0,0,0,4,4
5050793,0,0,0,0,315000,3,4,2,3,-21247,-6648,1,0,0,0,1,2
5091057,0,0,1,2,270000,1,4,2,3,-15438,-2197,1,0,0,1,17,4
5149368,0,0,1,0,180000,0,2,2,3,-21369,365243,1,0,1,0,,2
5053156,0,0,1,0,157500,0,2,2,3,-23774,365243,1,0,0,0,,1
5091651,0,1,1,1,252000,1,2,1,3,-10707,-747,1,0,0,0,,2
5118545,0,1,0,0,270000,2,2,2,3,-18279,-1741,1,0,1,0,4,2
5024592,1,1,1,0,157500,2,2,2,-1,-8893,-1615,1,1,0,0,9,2
5125804,0,0,1,0,270000,2,2,1,3,-18340,-2052,1,0,0,1,3,1
5024726,1,0,1,0,162000,0,4,2,3,-23273,365243,1,0,1,0,,2
5142448,1,1,1,0,315000,2,3,2,3,,-1444,1,0,0,0,7,2
5033728,0,1,1,1,202500,2,2,2,3,-13666,-2089,1,1,1,0,1,3
5149327,0,1,1,1,180000,2,4,1,3,-18838,-5981,1,0,0,0,7,2
5024033,0,0,1,2,112500,2,2,2,-1,-14612,-397,1,0,0,0,1,4
5113841,0,0,1,0,135000,1,4,2,3,-8961,-923,1,1,0,1,1,2
5022918,0,0,1,0,225000,2,4,0,3,-12195,-2592,1,0,1,0,7,1
5142649,1,1,0,0,157500,2,2,2,3,-17575,-2234,1,0,1,0,3,2
5048276,0,1,0,1,112500,2,4,0,3,-10028,-1618,1,0,0,0,1,2
5022612,1,1,1,1,202500,2,2,2,3,-10144,-825,1,0,0,0,3,3
5028446,0,1,1,0,162000,2,2,0,3,-18071,-2822,1,0,0,0,3,1
5113556,1,1,1,0,450000,1,2,2,3,-18318,-923,1,0,1,1,9,2
5091894,1,0,0,0,157500,1,4,0,3,-10192,-1600,1,0,0,0,4,1
5025181,0,0,0,0,270000,1,2,0,3,-22829,-2558,1,0,0,0,6,1
5091795,0,1,0,1,90000,2,2,2,3,-15179,-991,1,0,0,0,3,3
5022343,0,0,1,0,67500,0,2,2,3,-23498,365243,1,0,0,0,,1
5065704,1,1,1,0,225000,0,2,0,3,-17454,365243,1,0,1,0,,1
5068511,0,0,1,0,135000,1,2,2,3,-15875,-2758,1,1,1,0,1,2
5053941,0,0,0,0,135000,0,2,2,3,-21100,365243,1,0,1,0,,1
5036926,0,1,1,0,157500,1,2,2,3,-11907,-2988,1,1,1,1,1,2
5114138,0,0,0,2,180000,3,2,2,2,-11176,-2904,1,1,0,0,3,4
5142595,1,1,1,0,418500,2,4,2,3,-19038,-73,1,0,1,0,,2
5052883,1,1,1,0,225000,2,2,2,3,-17915,-3366,1,0,0,0,9,2
5068019,1,1,1,0,135000,2,2,2,3,-15438,-3377,1,0,0,0,3,2
5146024,0,0,1,0,360000,1,4,2,3,-11089,-3902,1,0,1,0,1,2
5036093,0,0,1,0,135000,2,2,2,3,-21694,-3202,1,1,0,0,13,2
5068339,0,1,1,0,112500,2,4,2,3,-10101,-505,1,1,1,0,3,2
5095020,0,0,1,0,225000,1,2,2,3,-13046,-671,1,0,0,0,,2
5105185,1,0,1,0,180000,2,2,2,3,-16165,-848,1,1,0,0,3,2
5117216,0,0,1,0,202500,2,2,2,3,-11107,-1953,1,0,0,0,1,2
5089632,0,0,0,0,315000,1,4,2,3,-16188,-309,1,1,1,1,4,2
5100464,1,1,1,1,315000,2,4,2,3,-17318,-552,1,0,1,0,3,3
5028930,0,1,1,0,112500,2,2,2,3,-17202,-1787,1,0,0,0,4,2
5036412,0,0,1,0,83250,0,2,2,3,-20219,365243,1,0,1,0,,2
5116643,0,0,1,0,261000,2,2,2,3,-20047,-2559,1,0,0,0,3,2
5091766,1,0,1,0,247500,2,2,2,3,-17454,-2361,1,0,0,0,3,2
5067961,1,1,1,0,360000,2,4,2,3,-22111,-3854,1,0,0,0,7,2
5033814,0,0,1,0,135000,2,2,2,3,-13153,-1182,1,0,0,0,3,2
5113847,0,0,1,0,225000,2,2,2,3,-19890,-2384,1,1,0,0,6,1
5142239,0,1,1,0,270000,3,4,2,3,-16421,-8230,1,0,0,0,7,2
5117182,1,1,0,0,112500,0,2,2,3,-20570,365243,1,0,0,0,,2
5126308,0,0,0,0,112500,2,4,0,0,-12788,-531,1,1,1,0,1,1
5142118,1,0,0,1,225000,2,4,2,3,-18093,-2493,1,0,0,0,7,3
5068196,1,1,1,0,173250,2,2,2,3,-16273,-2362,1,1,0,0,9,2
5068692,1,0,1,0,148500,2,2,0,3,-11819,-962,1,0,0,0,3,1
5085780,1,0,1,0,315000,1,2,2,3,-17995,-4034,1,0,0,0,7,2
5096095,0,0,0,1,135000,2,2,2,3,-10728,-1619,1,1,1,0,5,3
5046093,0,0,1,0,157500,0,2,2,3,-23596,365243,1,0,0,0,,1
5142599,0,0,1,2,76500,3,4,2,3,-14595,-2143,1,0,0,0,,4
5045742,1,1,0,0,225000,1,4,2,3,-13271,-1569,1,0,0,0,,2
5053173,0,1,1,0,157500,2,2,2,3,-16712,-2393,1,0,0,0,1,2
5074735,1,1,1,2,216000,3,4,2,3,-11121,-2565,1,0,0,0,6,4
5036996,0,0,1,0,90000,0,2,1,3,-21117,365243,1,0,1,0,,1
5146410,1,0,1,0,211500,2,2,0,3,-10072,-1101,1,1,1,0,1,1
5054097,1,1,0,2,202500,2,4,2,3,-11736,-727,1,0,0,0,9,4
5050975,0,0,0,1,112500,3,2,0,3,-15964,-7591,1,0,0,0,1,2
5068340,0,1,1,0,112500,2,4,2,3,-10101,-505,1,1,1,0,3,2
5037254,1,0,0,0,166500,2,2,0,3,-8401,-450,1,0,0,1,3,1
5091921,0,0,1,2,72000,2,2,2,3,-15368,-5496,1,1,1,0,14,4
5139729,0,0,1,0,135000,2,2,2,3,-20463,-2319,1,0,0,0,8,2
5117605,0,0,0,0,157500,2,4,2,3,-14098,-2257,1,0,0,0,1,2
5029152,0,0,1,1,67500,3,2,2,3,-17947,-191,1,0,0,0,,3
5066465,0,1,1,0,135000,2,2,1,3,-16211,-1406,1,0,0,0,3,1
5117254,0,1,1,0,207000,3,4,2,3,-22398,-3506,1,0,0,0,14,2
5117551,1,1,0,1,148500,1,2,2,3,-12930,-2865,1,1,1,0,9,3
5079181,0,0,0,0,112500,1,3,2,3,-10177,-2339,1,0,1,0,,2
5028802,0,0,0,2,112500,2,2,2,3,-15766,-1086,1,0,0,0,3,4
5024838,0,0,1,0,202500,1,4,0,3,-14143,-2072,1,0,0,0,,1
5088279,0,0,0,0,67500,2,2,2,3,-20075,-7013,1,1,1,0,4,2
5079141,0,0,1,2,67500,2,2,1,3,-13868,-3008,1,1,0,0,4,3
5058286,0,0,1,0,306000,1,4,2,3,-14897,-3435,1,1,1,1,,2
5010218,0,1,1,1,90000,3,2,2,3,-17532,-8044,1,0,0,0,14,3
5112870,1,1,1,1,360000,2,2,2,3,-20998,-2932,1,0,1,0,3,3
5061253,0,0,1,0,112500,2,3,2,3,-9301,-1751,1,0,0,0,,2
5046191,1,1,1,2,270000,1,4,2,3,-17280,-565,1,1,0,0,7,4
5094884,1,0,1,0,450000,1,2,0,-1,-10363,-1282,1,0,0,0,7,1
5146296,0,0,0,0,67500,2,2,2,3,-18029,-3902,1,1,0,0,13,2
5033966,0,0,1,0,180000,1,2,2,3,-15103,-3154,1,0,0,0,4,2
5065571,1,1,1,0,270000,1,2,2,3,-18218,-1539,1,0,0,0,9,2
5023475,0,1,1,0,315000,0,2,0,3,-21012,365243,1,0,0,0,,1
5035866,0,0,1,0,247500,1,2,2,3,-17656,-1225,1,0,0,0,2,2
5088501,1,1,1,0,72000,2,4,2,3,-21897,-619,1,0,0,0,13,2
5028990,0,0,0,2,81000,2,1,0,3,-15373,-2333,1,0,0,0,4,3
5126503,0,0,0,0,171000,0,2,2,3,-20977,365243,1,0,1,0,,2
5023209,0,0,0,1,135000,1,2,2,3,-14438,-235,1,0,0,0,4,3
5142860,0,0,0,0,135000,2,2,2,3,-14080,-1869,1,0,1,0,,2
5087852,0,1,0,0,202500,3,2,2,3,-19598,-11940,1,0,1,0,14,2
5061896,1,0,1,1,292500,3,4,2,3,-16833,-3515,1,0,0,1,1,3
5044940,1,0,1,2,360000,3,4,2,3,-16027,-5639,1,0,1,0,7,4
5048610,0,0,1,0,315000,2,2,1,3,-15256,-3291,1,0,0,0,3,1
5113711,0,1,1,1,405000,3,2,2,3,-16962,-407,1,0,1,1,3,3
5069199,0,1,1,1,225000,1,2,2,3,-13591,-3246,1,0,0,0,4,3
5091101,1,0,1,0,198000,0,4,2,3,-24662,365243,1,0,0,0,,2
5033496,1,1,0,1,202500,1,4,2,-1,-9956,-444,1,0,0,0,7,3
5132752,1,0,1,0,90000,2,2,0,3,-10569,-226,1,1,1,0,9,1
5018471,0,0,1,1,166500,2,2,2,3,-20208,-8033,1,0,1,0,,3
5096059,0,0,0,2,73350,2,2,2,3,-14321,-7068,1,0,0,0,14,4
5036958,1,1,1,1,135000,2,2,2,3,-12048,-1923,1,1,1,0,3,3
5038619,0,0,0,0,103500,0,2,2,3,-24346,365243,1,0,0,0,,2
5048448,0,0,1,0,202500,0,2,2,3,,365243,1,0,0,0,,2
5053293,0,0,1,0,76500,0,2,2,1,-20382,365243,1,0,0,0,,2
5117022,1,1,1,2,225000,2,2,2,3,-12462,-279,1,1,0,0,3,4
5143362,0,0,1,0,126000,2,2,2,3,-22811,-2234,1,1,1,0,6,2
5137163,0,0,0,0,211500,2,2,2,3,-17249,-1661,1,1,1,0,,2
5054064,1,0,0,1,157500,2,2,2,3,-16424,-1458,1,0,0,0,9,3
5145968,0,0,1,0,112500,0,2,2,3,-23018,365243,1,0,0,0,,1
5065705,1,1,1,0,225000,0,2,0,3,-17454,365243,1,0,1,0,,1
5051187,1,1,0,0,135000,2,2,0,3,-12260,-896,1,0,0,0,1,1
5067203,1,0,0,1,405000,2,2,2,-1,-12675,-1328,1,0,0,0,9,3
5116714,0,0,0,0,135000,1,2,1,1,-19124,-670,1,0,0,0,,1
5045069,0,0,0,0,112500,2,2,2,3,-10344,-2533,1,0,0,0,3,2
5042130,0,0,0,0,247500,2,4,2,3,-14136,-7400,1,1,1,0,7,2
5066879,1,1,1,0,270000,2,2,0,3,-13805,-1557,1,0,0,0,3,1
5047787,0,1,1,0,225000,1,4,2,3,-10457,-979,1,0,0,0,,2
5062131,1,1,1,0,90000,0,2,2,3,-22129,365243,1,0,0,0,,2
5023692,0,0,1,0,135000,2,2,0,3,-15036,-3339,1,0,0,0,,1
5028907,0,0,0,0,67500,2,2,2,3,-9963,-1876,1,0,0,0,4,2
5113861,1,0,0,0,135000,2,2,2,3,-10368,-1259,1,1,0,0,6,2
5009301,0,0,0,0,193500,2,2,0,1,-16099,-1866,1,0,1,0,3,1
5135705,0,0,0,0,135000,2,2,2,3,-11004,-1570,1,0,0,0,15,2
5023616,1,1,1,0,202500,1,2,2,3,-17585,-235,1,0,0,0,9,2
5028468,0,1,1,2,135000,2,2,2,3,-12406,-265,1,0,0,1,9,4
5113374,0,0,1,1,180000,0,4,2,3,-18979,365243,1,0,1,0,,3
5125775,0,0,1,0,112500,2,2,2,3,-23360,-469,1,0,0,0,,2
5051156,1,0,0,1,247500,2,4,0,3,-13816,-1870,1,0,0,0,3,2
5143046,1,1,0,2,360000,2,2,2,3,-16030,-2540,1,1,0,0,9,4
5114060,1,1,0,1,193500,2,4,2,3,-17932,-3999,1,1,1,0,,3
5113171,0,1,1,1,67500,2,2,2,3,-11454,-1678,1,0,1,1,2,3
5078805,0,0,1,0,306000,2,2,2,3,-18927,-2978,1,0,0,0,6,2
5088205,0,0,1,0,153000,0,2,1,3,-21778,365243,1,0,1,0,,1
5112975,0,0,0,3,171000,2,2,2,3,-13692,-3505,1,1,1,0,6,5
5022789,0,0,0,0,112500,2,2,1,3,-12369,-187,1,0,0,0,1,1
5028302,1,1,1,0,360000,1,3,2,3,-19834,-477,1,0,0,0,7,2
5146558,1,0,1,2,157500,2,2,2,3,-15031,-1436,1,0,0,0,3,4
5029400,0,0,0,0,112500,0,2,2,3,-19125,365243,1,0,0,0,,2
5009207,0,0,0,0,292500,3,2,2,3,-20953,-8684,1,1,1,0,5,2
5022449,0,0,0,0,315000,2,2,1,3,-17570,-1978,1,0,0,1,1,1
5044818,0,0,1,0,135000,2,4,0,3,-9100,-1133,1,0,0,0,7,1
5089070,1,0,0,3,180000,2,2,2,3,-14243,-3535,1,0,0,0,3,5
5041367,0,0,0,0,180000,3,3,2,3,-10315,-2985,1,0,0,0,1,2
5050485,0,0,0,0,292500,1,2,2,3,-18698,-10758,1,0,0,0,3,2
5062296,0,0,1,0,135000,0,3,1,3,-20388,365243,1,0,0,0,,1
5090039,1,0,0,1,225000,2,4,2,3,-13747,-6273,1,0,0,0,1,3
5069296,0,0,1,0,225000,0,2,2,3,-20989,365243,1,0,0,0,,2
5058271,0,0,1,0,135000,2,2,2,3,-19607,-4288,1,0,0,0,10,2
5047929,1,1,0,0,292500,2,2,0,3,-13999,-1526,1,0,1,0,9,1
5054228,0,0,0,2,180000,2,2,2,3,-11515,-89,1,1,0,0,7,4
5023527,0,0,1,0,274500,1,2,2,3,-20459,-6930,1,0,0,0,6,2
5088433,0,0,1,0,225000,2,2,0,3,-17840,-1807,1,0,0,0,1,1
5009567,1,1,0,0,180000,2,2,2,3,-15153,-3143,1,1,1,0,3,2
5148915,1,1,0,2,225000,1,2,2,3,-14636,-3850,1,0,0,0,,4
5053646,1,0,0,0,360000,1,4,2,3,-20354,-1823,1,0,1,0,7,2
5035546,0,0,1,0,126000,0,2,2,3,-24387,365243,1,0,0,0,,1
5118472,1,0,0,0,180000,2,2,2,3,-9978,-1649,1,0,1,0,9,2
5111178,0,0,1,2,54000,2,4,2,3,-11268,-4560,1,1,0,0,8,4
5065808,0,0,0,1,76500,2,4,2,3,-15915,-785,1,1,1,0,4,3
5091771,1,0,1,0,247500,2,2,2,3,-17454,-2361,1,0,0,0,3,2
5010010,0,0,1,1,112500,3,3,2,3,-10926,-3570,1,0,1,0,17,3
5148573,0,0,1,0,81000,0,2,2,3,-20848,365243,1,0,0,0,,2
5096729,1,1,0,0,135000,1,2,2,3,-10910,-2349,1,1,0,0,3,2
5092021,0,0,1,0,135000,2,2,2,3,-13211,-777,1,1,1,0,1,2
5046083,0,1,1,0,99000,2,2,2,3,-21030,-2299,1,0,0,0,,2
5096085,0,0,0,0,67500,2,2,2,1,-18165,-11451,1,0,0,0,2,2
5092147,1,1,1,0,,2,2,0,3,-10386,-412,1,1,0,0,,1
5142953,1,0,0,1,202500,2,2,1,3,-8274,-742,1,1,1,0,3,2
5061135,0,0,1,2,58500,2,4,2,3,-14228,-5950,1,0,0,0,1,4
5010172,0,0,1,0,135000,1,2,2,3,-21300,-464,1,0,0,0,3,2
5068523,0,0,1,0,135000,2,2,0,3,-12360,-385,1,0,0,1,3,1
5087756,0,0,0,0,180000,2,2,2,3,-15280,-2475,1,0,0,0,4,2
5132845,0,0,1,0,112500,3,2,2,3,-17493,-3694,1,0,0,1,14,2
5116046,0,1,1,0,144000,2,2,2,3,-13455,-2051,1,0,0,0,1,2
5091983,1,0,1,0,112500,1,4,2,3,-21601,-808,1,1,0,1,7,2
5062106,1,1,1,0,135000,1,2,2,3,-19008,-3607,1,0,0,0,7,2
5052806,0,0,1,0,81000,2,2,0,3,-19210,-2454,1,0,1,0,,1
5095952,0,0,0,2,193500,2,4,2,-1,-15011,-7614,1,1,1,0,,4
5022458,1,1,1,1,144000,2,2,2,3,-8696,-1070,1,0,0,1,9,3
5149647,0,0,1,0,292500,0,2,0,3,-22576,365243,1,0,0,0,,1
5114438,0,0,1,1,157500,2,2,2,3,-17262,-1107,1,1,1,0,4,3
5112737,1,1,1,0,315000,2,4,2,3,-18335,-2796,1,0,0,0,9,2
5024038,0,0,0,0,135000,2,2,2,3,-15459,-642,1,0,0,0,4,2
5139846,1,1,1,0,202500,1,2,2,2,-10482,-2654,1,0,0,0,,2
5140019,0,1,1,1,180000,1,2,0,3,-11348,-1436,1,0,0,0,15,2
5104868,0,0,1,0,112500,2,4,2,3,-12114,-4004,1,0,0,0,5,2
5062525,0,0,1,1,112500,2,4,2,3,-13656,-2207,1,0,1,0,4,3
5118118,1,0,0,1,270000,1,2,2,3,-13538,-5422,1,1,1,0,9,3
5044669,0,0,1,0,76500,0,2,2,3,,365243,1,0,0,0,,2
5054384,1,1,0,0,292500,1,4,0,3,-14050,-3680,1,1,1,0,3,1
5085768,1,1,1,1,405000,3,4,2,3,-11532,-4917,1,0,0,0,7,3
5097105,0,0,1,0,193500,2,2,2,3,-21026,-11448,1,0,1,0,,2
5023706,0,0,1,0,180000,2,2,2,3,-17733,-5622,1,0,1,0,3,2
5046183,0,0,1,2,115200,1,2,2,3,-14876,-716,1,0,0,0,3,4
5142930,0,1,0,0,56250,0,2,2,3,-21342,365243,1,0,0,0,,2
5145920,1,1,1,1,180000,1,4,2,3,-15131,-1466,1,0,0,1,,3
5069028,0,0,1,0,157500,1,2,2,3,-16605,-1359,1,0,0,1,4,2
5010498,1,1,1,1,202500,2,2,2,3,-10218,-313,1,1,0,0,,3
5091564,0,1,1,1,135000,2,2,2,3,-14935,-1753,1,0,1,0,4,3
5149887,0,0,1,0,202500,1,2,2,3,-15941,-5830,1,0,0,0,7,2
5052952,0,0,1,0,157500,0,2,2,3,-24340,365243,1,0,1,0,,1
5116801,1,0,1,1,225000,2,2,2,3,-16286,-1677,1,0,0,0,9,3
5089556,0,1,0,0,,2,3,0,3,-11406,-3078,1,1,0,0,7,1
5091639,1,1,1,0,202500,2,2,0,3,-18093,-3061,1,0,0,0,,1
5116817,1,0,1,0,85500,3,2,1,0,-16542,-8737,1,1,1,0,1,1
5036936,0,0,1,0,157500,0,2,1,3,-22362,365243,1,0,0,0,,1
5022930,0,0,1,0,270000,2,4,2,3,-9154,-187,1,0,0,1,3,2
5148732,0,0,1,1,157500,2,2,1,1,-13355,-625,1,0,0,0,4,2
5023877,0,0,1,0,360000,0,4,2,3,-22985,365243,1,0,1,0,,2
5061139,0,1,1,0,90000,0,2,2,3,-21454,365243,1,0,0,0,,2
5010435,0,0,1,0,90000,0,2,2,3,-21518,365243,1,0,0,0,,2
